pdat_id,stage_id,well_id,test_type,closure_pressure_psi,reservoir_pressure_psi,permeability_nd,fracture_gradient_psi_ft,skin_factor,leakoff_coefficient_Cw,contact_half_length_m,fracture_height_m,pdat_analyst,analysis_date,formation,aspect_ratio
PDT-00840,STG-00841,WL-027,Minifrac,6059.0,5763.0,0.039609,0.738,-0.16000000000000014,0.0066690000000000004,255.75,83.75,R. Perez,2022-03-22,La Cocina,0.327
PDT-00841,STG-00842,WL-027,Minifrac,6116.0,4591.0,0.02477,0.658,-2.45,0.0032535,228.75,91.25,M. Gonzalez,2022-03-23,La Cocina,0.399
PDT-00842,STG-00843,WL-027,DFIT,6482.0,6352.0,0.044484,0.8,-3.7699999999999996,0.0031455000000000003,143.25,137.5,S. Dottori,2022-03-23,La Cocina,0.96
PDT-00843,STG-00844,WL-027,Minifrac,4840.0,5588.0,0.039634,0.778,1.76,0.0043605,98.25,80.0,S. Dottori,2022-03-23,La Cocina,0.814
PDT-00844,STG-00845,WL-027,Minifrac,4649.0,4860.0,0.044849,0.698,1.14,0.002511,69.0,100.0,M. Gonzalez,2022-03-24,La Cocina,1.449
PDT-00845,STG-00846,WL-027,Minifrac,6561.0,6218.0,0.021258,0.713,2.08,0.0054,168.75,51.25,S. Dottori,2022-03-24,La Cocina,0.304
PDT-00846,STG-00847,WL-027,DFIT,4751.0,4694.0,0.018622,0.742,-1.43,0.0008775,92.25,50.0,M. Gonzalez,2022-03-24,La Cocina,0.542
PDT-00847,STG-00848,WL-027,StepRate,6124.0,4549.0,0.026624,0.775,0.6799999999999999,0.0042255,96.0,41.25,R. Perez,2022-03-24,La Cocina,0.43
PDT-00848,STG-00849,WL-027,StepRate,5137.0,5465.0,0.025211,0.834,-0.8699999999999999,0.0058725,174.0,117.5,M. Gonzalez,2022-03-25,La Cocina,0.675
PDT-00849,STG-00850,WL-027,StepRate,4526.0,4914.0,0.046345,0.727,-3.1499999999999995,0.002511,160.5,58.75,M. Gonzalez,2022-03-25,La Cocina,0.366
PDT-00850,STG-00851,WL-027,DFIT,5917.0,4804.0,0.044635,0.679,0.1399999999999999,0.0065745000000000005,129.75,121.25,R. Perez,2022-03-25,La Cocina,0.934
PDT-00851,STG-00852,WL-027,DFIT,6061.0,4105.0,0.012826,0.686,-2.59,0.0044145,174.0,57.5,S. Dottori,2022-03-26,La Cocina,0.33
PDT-00853,STG-00854,WL-027,DFIT,6514.0,5645.0,0.026193,0.78,2.34,0.0030239999999999998,216.0,55.0,S. Dottori,2022-03-25,La Cocina,0.255
PDT-00854,STG-00855,WL-028,Minifrac,6244.0,4793.0,0.043208,0.656,-0.72,0.0037800000000000004,183.0,68.75,S. Dottori,2022-12-27,La Cocina,0.376
PDT-00855,STG-00856,WL-028,DFIT,6910.0,5634.0,0.049144,0.756,-2.3899999999999997,0.0033750000000000004,258.75,78.75,S. Dottori,2022-12-27,La Cocina,0.304
PDT-00856,STG-00857,WL-028,DFIT,5631.0,6097.0,0.03894,0.82,-1.9000000000000001,0.0042795,117.0,50.0,R. Perez,2022-12-27,La Cocina,0.427
PDT-00857,STG-00858,WL-028,Minifrac,5578.0,5331.0,0.041492,0.715,2.9,0.00351,253.5,136.25,S. Dottori,2022-12-27,La Cocina,0.537
PDT-00858,STG-00859,WL-028,DFIT,5967.0,6063.0,0.027248,0.798,1.73,0.0037935000000000004,168.75,60.0,S. Dottori,2022-12-27,La Cocina,0.356
PDT-00859,STG-00860,WL-028,StepRate,6601.0,3827.0,0.043482,0.655,-0.5900000000000001,0.0010800000000000002,256.5,147.5,M. Gonzalez,2022-12-27,La Cocina,0.575
PDT-00860,STG-00861,WL-028,StepRate,4603.0,5646.0,0.042566,0.842,-2.5599999999999996,0.0039015000000000005,69.0,93.75,M. Gonzalez,2022-12-27,La Cocina,1.359
PDT-00861,STG-00862,WL-028,Minifrac,4785.0,5186.0,0.026103,0.844,0.78,0.0024300000000000003,108.75,52.5,R. Perez,2022-12-28,La Cocina,0.483
PDT-00862,STG-00863,WL-028,DFIT,6984.0,4843.0,0.023217,0.71,-2.1500000000000004,0.0062775,211.5,75.0,M. Gonzalez,2022-12-28,La Cocina,0.355
PDT-00863,STG-00864,WL-028,StepRate,4685.0,4514.0,0.010109,0.824,-2.55,0.0025515,170.25,107.5,S. Dottori,2022-12-29,La Cocina,0.631
PDT-00864,STG-00865,WL-028,DFIT,6285.0,6151.0,0.009212,0.787,-1.3299999999999998,0.006628500000000001,120.75,38.75,R. Perez,2022-12-28,La Cocina,0.321
PDT-00865,STG-00866,WL-028,Minifrac,6176.0,6166.0,0.042232,0.691,2.03,0.0017415,234.75,123.75,R. Perez,2022-12-28,La Cocina,0.527
PDT-00866,STG-00867,WL-028,Minifrac,4999.0,4526.0,0.022054,0.739,1.6199999999999999,0.0029025,93.0,66.25,S. Dottori,2022-12-28,La Cocina,0.712
PDT-00867,STG-00868,WL-028,Minifrac,5632.0,5051.0,0.013709,0.83,-3.1799999999999997,0.0015525,189.0,133.75,M. Gonzalez,2022-12-28,La Cocina,0.708
PDT-00868,STG-00869,WL-028,StepRate,6579.0,6478.0,0.031192,0.806,0.0,0.0022545,132.0,137.5,R. Perez,2022-12-28,La Cocina,1.042
PDT-00869,STG-00870,WL-028,Minifrac,5431.0,4844.0,0.04424,0.821,0.3899999999999999,0.0023355000000000003,156.0,83.75,R. Perez,2022-12-30,La Cocina,0.537
PDT-00870,STG-00871,WL-028,DFIT,5858.0,4615.0,0.033074,0.714,-0.78,0.000999,261.0,95.0,S. Dottori,2022-12-30,La Cocina,0.364
PDT-00871,STG-00872,WL-028,Minifrac,5357.0,4725.0,0.011216,0.787,-3.26,0.0028755,114.0,63.75,M. Gonzalez,2022-12-30,La Cocina,0.559
PDT-00872,STG-00873,WL-028,DFIT,5105.0,6148.0,0.031307,0.65,-1.3299999999999998,0.005886000000000001,65.25,37.5,M. Gonzalez,2022-12-31,La Cocina,0.575
PDT-00873,STG-00874,WL-028,StepRate,6754.0,5201.0,0.027707,0.716,-2.09,0.005629500000000001,81.75,92.5,M. Gonzalez,2022-12-31,La Cocina,1.131
PDT-00874,STG-00875,WL-028,Minifrac,4530.0,5979.0,0.006849,0.708,2.98,0.0009855,130.5,47.5,S. Dottori,2022-12-31,La Cocina,0.364
PDT-00875,STG-00876,WL-028,StepRate,6286.0,6030.0,0.004573,0.71,-3.3999999999999995,0.0029295000000000002,258.75,48.75,R. Perez,2022-12-31,La Cocina,0.188
PDT-00876,STG-00877,WL-028,DFIT,5004.0,4756.0,0.007504,0.681,-3.49,0.005886000000000001,104.25,130.0,M. Gonzalez,2022-12-29,La Cocina,1.247
PDT-00877,STG-00878,WL-028,Minifrac,4689.0,5376.0,0.014571,0.669,2.56,0.004347,108.75,85.0,S. Dottori,2022-12-31,La Cocina,0.782
PDT-00878,STG-00879,WL-028,DFIT,4586.0,5955.0,0.036324,0.666,-2.91,0.006102,216.0,150.0,S. Dottori,2022-12-31,La Cocina,0.694
PDT-00879,STG-00880,WL-028,DFIT,6694.0,3970.0,0.029267,0.84,0.040000000000000036,0.0034425000000000007,87.0,128.75,S. Dottori,2023-01-01,La Cocina,1.48
PDT-00880,STG-00881,WL-028,StepRate,6351.0,5047.0,0.049219,0.741,-3.01,0.0067095,64.5,98.75,S. Dottori,2022-12-30,La Cocina,1.531
PDT-00881,STG-00882,WL-028,DFIT,6098.0,4074.0,0.035061,0.652,0.98,0.005805,155.25,131.25,M. Gonzalez,2023-01-01,La Cocina,0.845
PDT-00882,STG-00883,WL-028,Minifrac,6678.0,4259.0,0.003772,0.674,-2.67,0.003915,256.5,77.5,R. Perez,2023-01-01,La Cocina,0.302
PDT-00883,STG-00884,WL-028,DFIT,6778.0,4362.0,0.01875,0.738,2.65,0.006075,226.5,80.0,S. Dottori,2023-01-01,La Cocina,0.353
PDT-00884,STG-00885,WL-028,DFIT,6169.0,6432.0,0.030361,0.794,-3.1799999999999997,0.0044955,152.25,137.5,S. Dottori,2023-01-01,La Cocina,0.903
PDT-00885,STG-00886,WL-028,Minifrac,5736.0,3912.0,0.007846,0.676,-2.5999999999999996,0.0007425000000000001,234.0,100.0,M. Gonzalez,2022-12-31,La Cocina,0.427
PDT-00886,STG-00887,WL-028,StepRate,4814.0,3976.0,0.028194,0.75,-0.3600000000000001,0.0041715,118.5,112.5,M. Gonzalez,2023-01-03,La Cocina,0.949
PDT-00887,STG-00888,WL-028,DFIT,5995.0,5724.0,0.008415,0.813,-1.3800000000000001,0.003726,183.0,92.5,M. Gonzalez,2023-01-04,La Cocina,0.505
PDT-00888,STG-00889,WL-028,DFIT,4621.0,4684.0,0.036376,0.835,0.6599999999999999,0.006453000000000001,78.75,43.75,R. Perez,2022-12-31,La Cocina,0.556
PDT-00889,STG-00890,WL-028,StepRate,6472.0,6244.0,0.029191,0.732,1.31,0.002268,75.75,76.25,M. Gonzalez,2023-01-03,La Cocina,1.007
PDT-00890,STG-00891,WL-028,Minifrac,4668.0,3946.0,0.029365,0.827,-0.10000000000000009,0.006007500000000001,224.25,46.25,S. Dottori,2023-01-03,La Cocina,0.206
PDT-00891,STG-00892,WL-028,Minifrac,5609.0,4585.0,0.02099,0.739,2.5700000000000003,0.0013095000000000001,117.0,97.5,R. Perez,2023-01-02,La Cocina,0.833
PDT-00892,STG-00893,WL-028,Minifrac,4790.0,6086.0,0.013363,0.66,-2.9799999999999995,0.0064665,151.5,66.25,S. Dottori,2023-01-03,La Cocina,0.437
PDT-00893,STG-00894,WL-028,Minifrac,5817.0,3848.0,0.003698,0.681,-3.42,0.003105,128.25,108.75,M. Gonzalez,2023-01-04,La Cocina,0.848
PDT-00894,STG-00895,WL-029,Minifrac,5199.0,6084.0,0.003102,0.841,-4.79,0.0034425,252.99999999999997,62.1,S. Dottori,2022-06-18,Loma Amarilla,0.245
PDT-00895,STG-00896,WL-029,Minifrac,4999.0,5747.0,0.022345,0.85,-1.22,0.0008245,221.95,32.4,M. Gonzalez,2022-06-18,Loma Amarilla,0.146
PDT-00896,STG-00897,WL-029,DFIT,4983.0,6376.0,0.010216,0.812,-2.92,0.004199,205.85,55.800000000000004,R. Perez,2022-06-18,Loma Amarilla,0.271
PDT-00898,STG-00899,WL-029,StepRate,6941.0,5709.0,0.037755,0.763,-0.21000000000000002,0.0037144999999999995,242.64999999999998,77.4,R. Perez,2022-06-18,Loma Amarilla,0.319
PDT-00899,STG-00900,WL-029,DFIT,6536.0,4541.0,0.049439,0.834,-0.37,0.002329,330.04999999999995,37.800000000000004,M. Gonzalez,2022-06-18,Loma Amarilla,0.115
PDT-00900,STG-00901,WL-029,StepRate,4915.0,6232.0,0.030129,0.656,-1.0699999999999998,0.004063000000000001,116.14999999999999,73.8,S. Dottori,2022-06-19,Loma Amarilla,0.635
PDT-00901,STG-00902,WL-029,DFIT,5666.0,5301.0,0.031614,0.848,0.9199999999999999,0.0019379999999999998,127.64999999999999,44.1,R. Perez,2022-06-19,Loma Amarilla,0.345
PDT-00902,STG-00903,WL-029,Minifrac,5443.0,4630.0,0.041559,0.837,0.6200000000000001,0.0024225,366.84999999999997,101.7,S. Dottori,2022-06-19,Loma Amarilla,0.277
PDT-00903,STG-00904,WL-029,DFIT,4746.0,5094.0,0.04732,0.762,-0.8300000000000001,0.0008585,136.85,64.8,M. Gonzalez,2022-06-19,Loma Amarilla,0.474
PDT-00904,STG-00905,WL-029,DFIT,6729.0,4831.0,0.035724,0.78,-4.32,0.001649,256.45,95.4,R. Perez,2022-06-20,Loma Amarilla,0.372
PDT-00905,STG-00906,WL-029,StepRate,4884.0,3900.0,0.02677,0.756,0.41000000000000003,0.0040545,258.75,102.60000000000001,R. Perez,2022-06-19,Loma Amarilla,0.397
PDT-00906,STG-00907,WL-029,DFIT,6821.0,5602.0,0.020763,0.786,-2.69,0.0008585,315.09999999999997,93.60000000000001,M. Gonzalez,2022-06-20,Loma Amarilla,0.297
PDT-00908,STG-00909,WL-029,DFIT,6892.0,3868.0,0.016701,0.702,-5.16,0.0019805,285.2,98.10000000000001,R. Perez,2022-06-21,Loma Amarilla,0.344
PDT-00909,STG-00910,WL-029,DFIT,5269.0,4825.0,0.039862,0.688,-0.42,0.0023035,402.49999999999994,90.0,M. Gonzalez,2022-06-21,Loma Amarilla,0.224
PDT-00910,STG-00911,WL-029,DFIT,4808.0,5166.0,0.0063,0.748,-3.61,0.0023035,386.4,50.4,S. Dottori,2022-06-21,Loma Amarilla,0.13
PDT-00911,STG-00912,WL-029,Minifrac,6494.0,5136.0,0.023682,0.766,-3.96,0.0024395000000000003,95.44999999999999,65.7,S. Dottori,2022-06-20,Loma Amarilla,0.688
PDT-00912,STG-00913,WL-029,StepRate,5002.0,5759.0,0.028993,0.66,-2.9,0.0022865,299.0,51.300000000000004,S. Dottori,2022-06-20,Loma Amarilla,0.172
PDT-00913,STG-00914,WL-029,DFIT,5724.0,6353.0,0.047283,0.712,0.17000000000000004,0.0026945,394.45,65.7,M. Gonzalez,2022-06-21,Loma Amarilla,0.167
PDT-00914,STG-00915,WL-029,Minifrac,5323.0,4681.0,0.013541,0.741,-0.09999999999999998,0.0036209999999999997,341.54999999999995,77.4,R. Perez,2022-06-22,Loma Amarilla,0.227
PDT-00915,STG-00916,WL-029,Minifrac,4831.0,4854.0,0.035376,0.844,-4.32,0.0019975,121.89999999999999,46.800000000000004,M. Gonzalez,2022-06-21,Loma Amarilla,0.384
PDT-00916,STG-00917,WL-030,DFIT,5497.0,4033.0,0.018116,0.764,1.15,0.00177,248.0,45.0,S. Dottori,2020-12-22,Organico,0.181
PDT-00917,STG-00918,WL-030,Minifrac,4623.0,5416.0,0.026428,0.709,-3.16,0.00311,271.0,33.0,S. Dottori,2020-12-22,Organico,0.122
PDT-00918,STG-00919,WL-030,DFIT,6228.0,6237.0,0.048233,0.817,-3.52,0.00179,315.0,110.0,M. Gonzalez,2020-12-22,Organico,0.349
PDT-00919,STG-00920,WL-030,DFIT,6351.0,4495.0,0.025487,0.761,-2.7,0.00262,155.0,31.0,S. Dottori,2020-12-22,Organico,0.2
PDT-00920,STG-00921,WL-030,Minifrac,6427.0,4557.0,0.020461,0.657,-3.34,0.00401,244.0,49.0,R. Perez,2020-12-22,Organico,0.201
PDT-00921,STG-00922,WL-030,Minifrac,6379.0,5636.0,0.037867,0.684,-1.06,0.00432,85.0,41.0,R. Perez,2020-12-22,Organico,0.482
PDT-00922,STG-00923,WL-030,DFIT,6039.0,6151.0,0.022949,0.795,0.74,0.00111,271.0,113.0,R. Perez,2020-12-23,Organico,0.417
PDT-00923,STG-00924,WL-030,Minifrac,6477.0,4276.0,0.046835,0.807,1.0,0.00115,119.0,57.0,R. Perez,2020-12-23,Organico,0.479
PDT-00924,STG-00925,WL-030,Minifrac,6264.0,3928.0,0.004123,0.662,-2.04,0.00069,281.0,50.0,S. Dottori,2020-12-23,Organico,0.178
PDT-00925,STG-00926,WL-030,StepRate,6750.0,4990.0,0.047114,0.736,-0.31,0.00167,252.0,78.0,R. Perez,2020-12-23,Organico,0.31
PDT-00926,STG-00927,WL-030,Minifrac,5149.0,4581.0,0.033926,0.693,-3.4,0.00187,263.0,110.0,S. Dottori,2020-12-23,Organico,0.418
PDT-00927,STG-00928,WL-030,Minifrac,4705.0,4824.0,0.008852,0.78,0.3,0.00161,272.0,70.0,S. Dottori,2020-12-23,Organico,0.257
PDT-00928,STG-00929,WL-030,DFIT,6506.0,5794.0,0.036772,0.847,-2.93,0.0034,311.0,82.0,R. Perez,2020-12-23,Organico,0.264
PDT-00929,STG-00930,WL-030,DFIT,6370.0,6007.0,0.038431,0.728,1.57,0.00347,235.0,93.0,M. Gonzalez,2020-12-23,Organico,0.396
PDT-00930,STG-00931,WL-030,StepRate,5491.0,4512.0,0.028127,0.734,-0.44,0.00268,268.0,107.0,M. Gonzalez,2020-12-25,Organico,0.399
PDT-00931,STG-00932,WL-030,Minifrac,6395.0,5378.0,0.004964,0.764,1.67,0.00204,253.0,116.0,R. Perez,2020-12-25,Organico,0.458
PDT-00932,STG-00933,WL-030,Minifrac,6928.0,4261.0,0.03866,0.731,-2.48,0.00284,89.0,58.0,R. Perez,2020-12-24,Organico,0.652
PDT-00933,STG-00934,WL-030,DFIT,5535.0,6007.0,0.01944,0.771,-3.53,0.00237,330.0,81.0,S. Dottori,2020-12-25,Organico,0.245
PDT-00934,STG-00935,WL-030,DFIT,6974.0,5607.0,0.014376,0.786,-0.34,0.00323,272.0,54.0,R. Perez,2020-12-24,Organico,0.199
PDT-00935,STG-00936,WL-030,Minifrac,5506.0,3869.0,0.023876,0.738,0.3,0.00176,139.0,53.0,S. Dottori,2020-12-26,Organico,0.381
PDT-00937,STG-00938,WL-030,DFIT,5379.0,4107.0,0.044165,0.836,-3.21,0.00215,346.0,81.0,R. Perez,2020-12-25,Organico,0.234
PDT-00938,STG-00939,WL-030,StepRate,6391.0,5643.0,0.020326,0.761,-3.23,0.00066,306.0,111.0,R. Perez,2020-12-27,Organico,0.363
PDT-00939,STG-00940,WL-030,Minifrac,6982.0,6256.0,0.024644,0.747,-0.6,0.001,244.0,72.0,S. Dottori,2020-12-25,Organico,0.295
PDT-00940,STG-00941,WL-030,Minifrac,6465.0,4200.0,0.026323,0.822,-2.77,0.00241,297.0,38.0,R. Perez,2020-12-25,Organico,0.128
PDT-00941,STG-00942,WL-030,Minifrac,5929.0,4334.0,0.02205,0.785,-2.77,0.00101,246.0,50.0,S. Dottori,2020-12-25,Organico,0.203
PDT-00942,STG-00943,WL-030,DFIT,5586.0,5670.0,0.022668,0.676,1.16,0.00243,100.0,78.0,S. Dottori,2020-12-25,Organico,0.78
PDT-00943,STG-00944,WL-030,Minifrac,5040.0,4190.0,0.016288,0.683,-4.58,0.00178,124.0,102.0,M. Gonzalez,2020-12-25,Organico,0.823
PDT-00944,STG-00945,WL-030,Minifrac,4619.0,3924.0,0.040562,0.737,-2.61,0.00323,270.0,48.0,S. Dottori,2020-12-27,Organico,0.178
PDT-00945,STG-00946,WL-030,StepRate,5974.0,4853.0,0.040092,0.755,-3.31,0.00143,187.0,107.0,R. Perez,2020-12-27,Organico,0.572
PDT-00947,STG-00948,WL-031,Minifrac,5326.0,6191.0,0.013379,0.729,-0.38,0.0032725000000000002,359.95,29.7,M. Gonzalez,2019-06-10,Loma Amarilla,0.083
PDT-00948,STG-00949,WL-031,Minifrac,5345.0,3918.0,0.029365,0.729,-2.95,0.0014365,94.3,41.4,R. Perez,2019-06-10,Loma Amarilla,0.439
PDT-00949,STG-00950,WL-031,DFIT,5151.0,6283.0,0.037994,0.761,-3.74,0.00085,371.45,99.0,S. Dottori,2019-06-10,Loma Amarilla,0.267
PDT-00950,STG-00951,WL-031,DFIT,6118.0,4948.0,0.033615,0.771,-3.79,0.0035359999999999996,340.4,107.10000000000001,R. Perez,2019-06-10,Loma Amarilla,0.315
PDT-00951,STG-00952,WL-031,DFIT,5756.0,4564.0,0.022275,0.724,-0.35,0.0027370000000000003,294.4,44.1,S. Dottori,2019-06-11,Loma Amarilla,0.15
PDT-00952,STG-00953,WL-031,DFIT,4771.0,4516.0,0.003367,0.771,1.49,0.0008075,347.29999999999995,36.9,M. Gonzalez,2019-06-11,Loma Amarilla,0.106
PDT-00953,STG-00954,WL-031,Minifrac,5071.0,3847.0,0.01925,0.76,-4.220000000000001,0.0020145000000000002,282.9,84.60000000000001,R. Perez,2019-06-11,Loma Amarilla,0.299
PDT-00954,STG-00955,WL-031,Minifrac,4642.0,3876.0,0.007705,0.781,-5.13,0.0005015,128.79999999999998,103.5,R. Perez,2019-06-11,Loma Amarilla,0.804
PDT-00955,STG-00956,WL-031,DFIT,6318.0,5889.0,0.046033,0.767,-0.03999999999999998,0.0033064999999999995,172.5,52.2,M. Gonzalez,2019-06-11,Loma Amarilla,0.303
PDT-00956,STG-00957,WL-031,DFIT,6913.0,4949.0,0.029959,0.706,-0.19,0.0011815,335.79999999999995,45.9,M. Gonzalez,2019-06-11,Loma Amarilla,0.137
PDT-00957,STG-00958,WL-031,DFIT,5461.0,4321.0,0.007413,0.808,-2.24,0.003451,310.5,42.300000000000004,R. Perez,2019-06-12,Loma Amarilla,0.136
PDT-00958,STG-00959,WL-031,Minifrac,5324.0,6357.0,0.025185,0.744,-3.34,0.001717,250.7,52.2,S. Dottori,2019-06-12,Loma Amarilla,0.208
PDT-00959,STG-00960,WL-031,DFIT,4888.0,5615.0,0.001387,0.74,-1.65,0.0017255,324.29999999999995,81.9,R. Perez,2019-06-11,Loma Amarilla,0.253
PDT-00960,STG-00961,WL-031,DFIT,6706.0,5611.0,0.043776,0.849,-1.87,0.000782,143.75,53.1,S. Dottori,2019-06-13,Loma Amarilla,0.369
PDT-00961,STG-00962,WL-031,Minifrac,5619.0,5101.0,0.047136,0.791,-3.67,0.0023545,236.89999999999998,91.8,S. Dottori,2019-06-11,Loma Amarilla,0.388
PDT-00962,STG-00963,WL-031,DFIT,6216.0,5115.0,0.039569,0.813,-3.89,0.000612,310.5,106.2,R. Perez,2019-06-12,Loma Amarilla,0.342
PDT-00963,STG-00964,WL-031,DFIT,5658.0,5778.0,0.000368,0.68,-5.36,0.0042245,327.75,57.6,M. Gonzalez,2019-06-13,Loma Amarilla,0.176
PDT-00964,STG-00965,WL-031,StepRate,5746.0,6405.0,0.025231,0.705,-4.15,0.0030854999999999997,258.75,75.60000000000001,R. Perez,2019-06-14,Loma Amarilla,0.292
PDT-00966,STG-00967,WL-031,DFIT,6302.0,5493.0,0.034298,0.764,-5.19,0.0009945,378.34999999999997,45.9,R. Perez,2019-06-13,Loma Amarilla,0.121
PDT-00967,STG-00968,WL-031,DFIT,5376.0,4047.0,0.008076,0.682,-2.89,0.0038505,156.39999999999998,60.300000000000004,M. Gonzalez,2019-06-13,Loma Amarilla,0.386
PDT-00968,STG-00969,WL-031,Minifrac,5189.0,6119.0,0.000211,0.697,-5.17,0.00085,257.59999999999997,29.7,S. Dottori,2019-06-15,Loma Amarilla,0.115
PDT-00969,STG-00970,WL-031,DFIT,6493.0,5139.0,0.031597,0.716,-1.62,0.001411,187.45,80.10000000000001,M. Gonzalez,2019-06-15,Loma Amarilla,0.427
PDT-00970,STG-00971,WL-031,DFIT,6023.0,5914.0,0.040839,0.659,-0.54,0.003179,158.7,36.0,S. Dottori,2019-06-15,Loma Amarilla,0.227
PDT-00971,STG-00972,WL-031,Minifrac,6933.0,4289.0,0.044767,0.761,1.05,0.0010964999999999998,338.09999999999997,31.5,M. Gonzalez,2019-06-13,Loma Amarilla,0.093
PDT-00972,STG-00973,WL-031,DFIT,6894.0,6174.0,0.015532,0.715,-1.35,0.0039355,95.44999999999999,58.5,M. Gonzalez,2019-06-13,Loma Amarilla,0.613
PDT-00973,STG-00974,WL-031,DFIT,6300.0,5668.0,0.010352,0.74,-1.54,0.0031620000000000003,347.29999999999995,88.2,S. Dottori,2019-06-15,Loma Amarilla,0.254
PDT-00974,STG-00975,WL-031,Minifrac,5526.0,5577.0,0.018683,0.789,-3.72,0.0005099999999999999,386.4,27.900000000000002,S. Dottori,2019-06-16,Loma Amarilla,0.072
PDT-00975,STG-00976,WL-031,DFIT,5481.0,6021.0,0.010376,0.823,-2.02,0.0018275,297.84999999999997,54.9,R. Perez,2019-06-15,Loma Amarilla,0.184
PDT-00976,STG-00977,WL-031,Minifrac,6049.0,4445.0,0.035363,0.716,-3.09,0.0028645,166.75,45.0,S. Dottori,2019-06-14,Loma Amarilla,0.27
PDT-00977,STG-00978,WL-031,Minifrac,5062.0,5926.0,0.034811,0.786,-2.1799999999999997,0.003281,96.6,52.2,M. Gonzalez,2019-06-16,Loma Amarilla,0.54
PDT-00978,STG-00979,WL-031,DFIT,6274.0,4199.0,0.037816,0.76,-3.62,0.0023204999999999996,308.2,27.900000000000002,M. Gonzalez,2019-06-14,Loma Amarilla,0.091
PDT-00979,STG-00980,WL-031,DFIT,6414.0,6351.0,0.048807,0.829,-4.07,0.001173,286.34999999999997,71.10000000000001,M. Gonzalez,2019-06-18,Loma Amarilla,0.248
PDT-00980,STG-00981,WL-031,DFIT,4667.0,5848.0,0.022442,0.791,-3.24,0.003655,257.59999999999997,103.5,M. Gonzalez,2019-06-15,Loma Amarilla,0.402
PDT-00981,STG-00982,WL-031,Minifrac,6883.0,5775.0,0.043893,0.816,-3.72,0.0013004999999999998,359.95,34.2,M. Gonzalez,2019-06-15,Loma Amarilla,0.095
PDT-00982,STG-00983,WL-032,Minifrac,6533.0,4175.0,0.024437,0.746,-1.53,0.0062505,192.0,147.5,M. Gonzalez,2022-09-06,La Cocina,0.768
PDT-00983,STG-00984,WL-032,DFIT,5111.0,4211.0,0.009073,0.811,0.26,0.00648,106.5,92.5,M. Gonzalez,2022-09-06,La Cocina,0.869
PDT-00984,STG-00985,WL-032,StepRate,6516.0,3899.0,0.008899,0.814,-3.1899999999999995,0.006399000000000001,262.5,137.5,R. Perez,2022-09-06,La Cocina,0.524
PDT-00985,STG-00986,WL-032,Minifrac,4671.0,5035.0,0.033235,0.709,-1.61,0.001431,144.75,148.75,R. Perez,2022-09-06,La Cocina,1.028
PDT-00986,STG-00987,WL-032,DFIT,5279.0,4969.0,0.001711,0.828,0.06000000000000005,0.0013095000000000001,118.5,148.75,M. Gonzalez,2022-09-06,La Cocina,1.255
PDT-00987,STG-00988,WL-032,DFIT,6619.0,3830.0,0.032091,0.676,1.96,0.0054,161.25,61.25,R. Perez,2022-09-06,La Cocina,0.38
PDT-00988,STG-00989,WL-032,Minifrac,5443.0,5711.0,0.041878,0.843,-3.2,0.000729,171.0,67.5,M. Gonzalez,2022-09-07,La Cocina,0.395
PDT-00989,STG-00990,WL-032,DFIT,6774.0,4432.0,0.004967,0.777,-3.13,0.0029430000000000003,145.5,98.75,S. Dottori,2022-09-07,La Cocina,0.679
PDT-00990,STG-00991,WL-032,DFIT,6588.0,4893.0,0.002537,0.843,-2.01,0.0063585000000000004,120.75,131.25,R. Perez,2022-09-07,La Cocina,1.087
PDT-00991,STG-00992,WL-032,DFIT,5514.0,4975.0,0.049133,0.82,1.3399999999999999,0.006075,209.25,138.75,R. Perez,2022-09-07,La Cocina,0.663
PDT-00992,STG-00993,WL-032,DFIT,5563.0,5428.0,0.02869,0.765,-2.01,0.0045225000000000005,243.75,81.25,R. Perez,2022-09-07,La Cocina,0.333
PDT-00993,STG-00994,WL-032,StepRate,6355.0,6055.0,0.044192,0.733,-1.3800000000000001,0.0010260000000000002,248.25,45.0,S. Dottori,2022-09-08,La Cocina,0.181
PDT-00994,STG-00995,WL-032,DFIT,6872.0,4933.0,0.040849,0.707,-1.7100000000000002,0.004293000000000001,261.75,96.25,S. Dottori,2022-09-07,La Cocina,0.368
PDT-00995,STG-00996,WL-032,Minifrac,6490.0,4977.0,0.019388,0.688,2.95,0.006507,211.5,71.25,S. Dottori,2022-09-07,La Cocina,0.337
PDT-00996,STG-00997,WL-032,StepRate,6027.0,5038.0,0.035685,0.695,-3.0300000000000002,0.005305500000000001,254.25,102.5,S. Dottori,2022-09-08,La Cocina,0.403
PDT-00997,STG-00998,WL-032,Minifrac,6387.0,5845.0,0.003122,0.691,-0.3600000000000001,0.002916,143.25,125.0,R. Perez,2022-09-08,La Cocina,0.873
PDT-00998,STG-00999,WL-032,Minifrac,4500.0,3970.0,0.020473,0.818,-2.79,0.004050000000000001,197.25,63.75,M. Gonzalez,2022-09-08,La Cocina,0.323
PDT-00999,STG-01000,WL-032,StepRate,5781.0,4225.0,0.031428,0.768,-3.6099999999999994,0.0012285,91.5,52.5,M. Gonzalez,2022-09-09,La Cocina,0.574
PDT-01000,STG-01001,WL-032,DFIT,6393.0,6404.0,0.043402,0.694,-3.4399999999999995,0.005278500000000001,138.75,130.0,R. Perez,2022-09-09,La Cocina,0.937
